1613_1,"Instead of making a new camera app, allow me to extend the native one.",1
1613_3,"Bring this to all of the native apps including office, the dialer, people hub, e",0
1613_4,TAB is usefull to jump from textbox to another e.g.,0
1615_1,in the registration forms using only the keyboard.,0
1615_2,Arrows keys to move easly throught the text!,0
1619_1,When you have more than 5 Groups you need to scroll down in case you want to fin,0
1619_2,The [A-Z]-Button should open the Letter-grid to jump to the desired point in the,0
1619_3,i would like it to work just like the walgreens app,0
1619_4,The mango way to switch between tab is slow as .... so please implement a quicke,1
1619_5,greater permission to manage the music.,0
1619_6,help define the current position of the current music with the mediaplayer Zune,1
1619_7,to obtain another possibilities to move in the music as the default button fast,0
1619_8,"In a windows desktop, ALT+TAB is used to switch quickly between apps.",0
1619_9,We need something just as fast in WP7.,0
1620_1,"One suggestion is: Double tap home icon quickly, to see the list of open apps -",1
1622_1,This is faster than holding down the Back key for some time.,0
1622_2,zune payer should support custome codec plugin so one can play any format.,1
1622_3,Please expand the MessageBoxButton option in Silverlight to include a Yes/No or,1
1624_1,It would be nice to have a modal control that is standard between applications w,1
1624_2,the mutitasking area should have every app that you have opened in it.,1
1625_1,The last five should be frozen and any more than that should have to restarted.,1
1625_2,To close an app the user should be able to use her/his finger to flick it upward,1
1625_4,"In addition, the user should be able to take a screenshot within the multitaskin",1
1625_5,It will be very useful if you can asign a static IP,1
1625_6,IPv6 begins to be widely supported.,0
1625_7,It was available in WM6.5 (and older) so it would be great to see this included,0
1625_8,allow sync of ms exchange notes,1
1625_9,"because push notifications can easily go unnoticeable, there should be a history",1
1625_10,Tile counts are nice but I dont have every app pinned nor do I want it that way.,0
1625_11,Just a history for one days notifications would be enough.,0
1625_12,"It would be really nice to have a Share task that I could pass a stream to, in o",1
1625_13,This task could bring up the same interface when I share an photo from my pictur,0
1625_14,It would make it simple to share photos to facebook and twitter if the user alre,0
1625_15,It would also make it possible to finally share photos via sms and email program,0
1625_16,"Examples: Google should be able to add Google+ support to me, people hubs.",0
1625_17,Amazon should be able to integrate their cloud music seamlessly with music+video,0
1625_18,Flickr should be able to integrate with picture hub.,0
1625_19,When searching in the market you should be able to open the app if already insta,1
1625_20,Please provide APIs for call forwarding and other call management functions(hold,1
1625_21,"As a user, I would like to be able to select songs that I have put on the device",1
1626_1,"As a developer, I can only allow the user to choose from songs that I included w",0
1627_1,The main work-around I've seen in the various alarm clock apps is to force the u,0
1627_2,Add an option to customize the size of Pictures uploaded to Skydrive or send via,1
1627_3,Also add an option to autoupload full images tu Skydrive and not only 718x538 px,1
1627_4,"Right now, you can start apps by holding down the Windows button and saying star",0
1627_5,"It would be great if you could start an app while adding some instructions, for",1
1627_6,"when holding my phone in one hand, the palm of my hand just below my thumb come",0
1627_7,is there any possibilty that these 3 controls can somehow be made less sensitive,0
1627_8,"The touchmove event is called only once, when I move my finger across the screen",0
1627_9,So I can't create complex HTML pages with a fixed header and a scrollable conten,0
1627_10,I will move the content per javascript but I can not because the touchmove event,0
1627_11,Please implement the whole TouchApi in the Internet Explorer and the WebBrowser,1
1627_12,This is VERY IMPORTANT for mobile websites because iPhone and Android support th,0
1627_13,Emails are non editable while,0
1627_14,Enable picture password as in Windows 8.,0
1627_15,deleting multiple for sms as email services,0
1627_16,I am thinking about a SDK to allow me to create an account app.,0
1627_17,"So like google, facebook, linkedin I want to create contacts, calendar and acces",1
1627_18,Marketplace upload of this kind should be more restricted to avoid problems.,1
1628_1,"When I'm reading a web page or other document, I would find it incredibly useful",0
1629_1,if more elements one day.,0
1630_1,We cant see the other:(,0
1631_1,it is slightly fustrating when one or two screenshots take longer to load and yo,0
1632_1,Like windows mobile 6.5 and older version.,0
1632_2,"Currently, you can only have the review page from the app list with the contextu",0
1633_1,It will be pleasant to go the main page of the app in the marketplace to see the,1
1633_2,add capability to enter manual parametets for visual voicemail,1
1633_3,currently in the all applications view tge jumplist appears only when there are,0
1633_4,i have about 30 apps and it is already difficult to find an app ...i think the j,1
1633_5,I believe scrolling should be improved.,0
1633_6,"As sometimes when users are viewing a long document, they sometimes might want t",0
1633_7,But scrolling seems to take a little long..,0
1634_1,"Thus, this idea is actually for the developers to make scrolling faster after ea",0
1634_2,"ensure that we can buy clips, movies and videos directly to WP7 without necessar",1
1634_4,Swipe from the top down with two fingers and flick through the last closed app a,0
1634_5,"For instance, email and messaging notifications could be silenced at night, whil",0
1634_7,by benchmarking a developer a good developer work.,0
1634_8,it will encourage a developer to design better apps and it makes very easy for c,0
1634_9,I see many developers can be benefited from text2speech api.,1
1634_10,It can also bring in whole range of new apps for windows phone.,0
1634_11,"In Android For C2DM , Google is providing free account and restrict number of me",0
1634_12,Supporting Windows Authentication could be very usefull for example writing app,1
1634_13,currently only a defined set of extensions are supported for files to upload to,0
1634_14,For example my app can export .CSV files and I had to rename their extensions to,0
1634_15,The language should be a search critreria for apps and games.,1
1634_16,The non-english marketplaces are filled with apps that support only english and,0
1635_1,If it's MS Windows Phone then make it as a part of the network.,1
1635_2,Will see all shared resources.,0
1635_3,One shared folder can be set on phone device.,0
1635_4,Easy to access and transfer on both sides PC-Phone.,0
1635_5,A business feature that would be really nice to have support for it the ability,1
1635_6,So I would like the ability to configure a SIP client that ties into our VoIP PB,1
1635_7,The only way this would really work well is if it ran in the background like the,0
1635_9,If there is an app developer the a customer lukes i'd be good to see everything,1
1635_10,"Full (or almost) Entity Framework support, including graphic class designer and",0
1635_12,It would be nice to have the Deployment ability on my home PC able to be done wi,1
1637_1,"This includes deploying in Visual Studio while developing, and using the Applica",0
1638_1,"For me, the benefit would be that when I don't have a microUSB cable handy, I ca",0
1639_1,"This could be implemented via WiFi, of course (since Zune does wireless Sync alr",0
1640_1,Wp7.5 lacks USB audio functionality with Microsoft Sync in cars.,0
1640_2,Bluetooth playing audio is very limited.,0
1640_3,Requesting MTP and mass storage functionality since competitors like iPhone are,1
1641_1,"In IsolatedStorage ,image file can save to local MediaLibrary,why not record wav",0
1642_1,too slow and too little possibilities,0
1644_2,I took a while until I realized that I forgot {StaticResource} within the Style,0
1645_1,It's very hard to create application supporting multiple languages.,0
1645_2,"Give functionalities like Resource manager, as given by IDE of other platforms.",1
1645_3,Managing resources and folder structure for them should be made easier.,1
1645_4,make an EQ for the mp3 player...at the moment the volume it's really low,1
1645_5,Curently 20 persons max.,0
1645_7,Please enable pinning of the Wi-Fi settings on Start page.,1
1646_1,SplashScreenImageLight and SplashScreenImageDark would be great!,1
1647_1,"After that, it would be great to have the option to select an image from Isolate",1
1650_2,Make it so that a meteo style app would only need to adapt its UI to run on Wind,1
1652_1,It would also be nice to have to deploy only one package to the marketplace but,1
1653_1,Add movies and books would be an excellent addition for the system !,1
1653_2,"Enable Speech Command to play songs selection by saying play song name, play art",1
1654_1,I believe the single most important thing for Windows Phone to be successful is,1
1657_1,Now when the marketplace has become available it would be great if users in othe,1
1658_1,"Since windows phones are selling hot in countries like India, browser should sta",1
1658_2,Allow user to set different accent colors for different tiles.,1
1658_3,we should have small tiles instead of a long list of apps of which you downloade,1
1658_7,An app should be able to publish a service that is disvoerable and consumable by,1
1658_8,"For example, if I have an app that can process images, I want other apps to be a",1
1659_1,I would like access to a stream for music played via the media library.,1
1660_1,i wish the functionality to access and synchronize the public folder from exchan,1
1660_1,i wish the functionality to access and synchronize the public folder from exchan,1
